Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
Frostbite_saezpd09_6010_O,saezpd09,finished,6cbc6f4,num_valid_anchors,240,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-06T05:34:49Z
Frostbite_hmnnb6dt_10_O,hmnnb6dt,finished,aa1d395,num_valid_anchors,2127.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,10,2026-09-06T08:07:15Z
Qbert_gjhharv9_3710_O,gjhharv9,finished,aa1d395,num_valid_anchors,2226.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-06T08:17:46Z
Frostbite_66aoh95h_6000_O,66aoh95h,finished,aa1d395,num_valid_anchors,1969.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T10:37:34Z
Qbert_6eos9yad_6000_O,6eos9yad,finished,aa1d395,num_valid_anchors,3712.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T10:37:47Z
UpNDown_od6dz985_6020_O,od6dz985,finished,aa1d395,num_valid_anchors,3092.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6020,2026-09-06T10:47:52Z
UpNDown_85iu03z8_6010_O,85iu03z8,finished,aa1d395,num_valid_anchors,6277,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-06T10:51:07Z
Qbert_ta82zwcr_10_O,ta82zwcr,finished,aa1d395,num_valid_anchors,2205,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,10,2026-09-06T10:59:44Z
Qbert_likyq9wu_1_O,likyq9wu,finished,aa1d395,num_valid_anchors,2335,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,1,2026-09-06T11:06:26Z
Krull_g9hwc59t_2010_O,g9hwc59t,finished,6cbc6f4,num_valid_anchors,5893.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2010,2026-09-06T12:46:39Z
Krull_yvuqdsg3_2000_O,yvuqdsg3,finished,6cbc6f4,num_valid_anchors,3667.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2000,2026-09-06T12:55:57Z
Krull_8nswiawj_10_O,8nswiawj,finished,aa1d395,num_valid_anchors,6858.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,10,2026-09-06T13:46:19Z
UpNDown_pdl9tqre_1_O,pdl9tqre,finished,aa1d395,num_valid_anchors,6992.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,1,2026-09-06T13:52:24Z
UpNDown_b0jkbwmu_6000_O,b0jkbwmu,finished,aa1d395,num_valid_anchors,5697.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T15:47:00Z
Assault_bh0bw8i3_6010_X,bh0bw8i3,finished,aa1d395,num_valid_anchors,832.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-06T15:51:38Z
Asterix_e3ypvw05_6010_X,e3ypvw05,finished,aa1d395,num_valid_anchors,675,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-06T16:14:42Z
Asterix_w9ywq1kc_6000_X,w9ywq1kc,finished,aa1d395,num_valid_anchors,942.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T16:21:45Z
Krull_w7rex1z4_10_X,w7rex1z4,finished,aa1d395,num_valid_anchors,6202,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,10,2026-09-06T16:48:59Z
Krull_zj353rj8_3710_X,zj353rj8,finished,aa1d395,num_valid_anchors,6107.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-06T16:58:15Z
Krull_t3imlrmh_710_X,t3imlrmh,finished,aa1d395,num_valid_anchors,5689,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,710,2026-09-06T19:26:40Z
UpNDown_9qeudy0o_3710_X,9qeudy0o,finished,aa1d395,num_valid_anchors,5849,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-06T19:37:43Z
Qbert_cy8jxl8t_2000_O,cy8jxl8t,finished,6cbc6f4,num_valid_anchors,2983.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2000,2026-09-06T20:03:36Z
Alien_vm5gvx9f_2000_O,vm5gvx9f,finished,6cbc6f4,num_valid_anchors,697.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2000,2026-09-06T20:25:13Z
BankHeist_e0228fk7_6020_X,e0228fk7,finished,aa1d395,num_valid_anchors,677,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6020,2026-09-06T20:43:44Z
BankHeist_crlhbzlo_6010_X,crlhbzlo,finished,aa1d395,num_valid_anchors,170,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-06T21:08:24Z
BankHeist_pv677rc8_6000_X,pv677rc8,finished,aa1d395,num_valid_anchors,246,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T21:17:53Z
Boxing_gfyn8hz0_6000_X,gfyn8hz0,finished,aa1d395,num_valid_anchors,70.4,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T21:18:44Z
Krull_tn3wop1x_3710_O,tn3wop1x,finished,aa1d395,num_valid_anchors,6280.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-06T22:04:06Z
Krull_zgszlz75_710_O,zgszlz75,finished,aa1d395,num_valid_anchors,5958,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,710,2026-09-06T22:19:44Z
UpNDown_3o3vuyjd_3710_O,3o3vuyjd,finished,aa1d395,num_valid_anchors,6609,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-07T00:58:42Z
DemonAttack_8205suyf_10_X,8205suyf,finished,aa1d395,num_valid_anchors,214.25,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,10,2026-09-07T01:16:09Z
Alien_p3lfwv2c_6010_O,p3lfwv2c,finished,aa1d395,num_valid_anchors,1003,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-07T01:40:28Z
Alien_e66fzu94_6000_O,e66fzu94,finished,aa1d395,num_valid_anchors,1525.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-07T02:08:29Z
Amidar_562wpxju_6000_O,562wpxju,finished,aa1d395,num_valid_anchors,170.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-07T02:14:55Z
Amidar_hgi1cgq8_6020_O,hgi1cgq8,finished,aa1d395,num_valid_anchors,173.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6020,2026-09-07T02:15:31Z
Assault_pvowjm0v_2000_O,pvowjm0v,finished,6cbc6f4,num_valid_anchors,652.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2000,2026-09-07T03:19:39Z
Gopher_w9ddyfb4_3710_X,w9ddyfb4,finished,aa1d395,num_valid_anchors,4219,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-07T03:54:21Z
Amidar_e61pscw7_2000_O,e61pscw7,finished,6cbc6f4,num_valid_anchors,201.1,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2000,2026-09-07T03:54:42Z
Hero_5pfwi81q_710_X,5pfwi81q,finished,aa1d395,num_valid_anchors,13456.25,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,710,2026-09-07T04:01:08Z
Hero_ripirtlv_3710_X,ripirtlv,finished,aa1d395,num_valid_anchors,13081,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-07T06:33:58Z
Kangaroo_f8f6bg81_10_X,f8f6bg81,finished,aa1d395,num_valid_anchors,1770,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.4,10,2026-09-07T06:39:25Z
Amidar_mxb2s2v5_6010_O,mxb2s2v5,finished,aa1d395,num_valid_anchors,252.95,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-07T06:54:41Z
Assault_1n4c65xw_6000_O,1n4c65xw,finished,aa1d395,num_valid_anchors,936.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-07T07:20:38Z
BattleZone_cji89610_6020_O,cji89610,finished,a0bb09e,num_valid_anchors,5450,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6020,2026-09-07T07:31:57Z
BattleZone_4pmjw5rd_6010_O,4pmjw5rd,finished,a0bb09e,num_valid_anchors,5850,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-07T07:32:10Z
Frostbite_vd1nv6gq_3710_O,vd1nv6gq,finished,a0bb09e,num_valid_anchors,2873,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,3710,2026-09-07T09:14:21Z
Frostbite_mmtk9ktt_710_O,mmtk9ktt,finished,a0bb09e,num_valid_anchors,1933.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,710,2026-09-07T09:17:06Z
BattleZone_4kscxnem_2010_O,4kscxnem,finished,cf14f32,num_valid_anchors,14650,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2010,2026-09-07T10:52:24Z
BattleZone_b63y8xzf_2000_O,b63y8xzf,finished,cf14f32,num_valid_anchors,7600,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2000,2026-09-07T11:08:38Z
Frostbite_wzi7a74g_10_O,wzi7a74g,finished,a0bb09e,num_valid_anchors,2469,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,10,2026-09-07T12:05:47Z
Qbert_3sk3f0ou_3710_O,3sk3f0ou,finished,a0bb09e,num_valid_anchors,2648.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,3710,2026-09-07T12:05:59Z
BattleZone_q2elmbiq_6000_O,q2elmbiq,finished,a0bb09e,num_valid_anchors,8100,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-07T12:08:40Z
Frostbite_1oilelbl_6010_O,1oilelbl,finished,a0bb09e,num_valid_anchors,243,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-07T12:41:10Z
Frostbite_d95hgy3u_6000_O,d95hgy3u,finished,a0bb09e,num_valid_anchors,2673.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-07T12:47:32Z
Qbert_0cmidcnw_6000_O,0cmidcnw,finished,a0bb09e,num_valid_anchors,3032.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-07T12:49:27Z
Qbert_x3gr2gw0_10_O,x3gr2gw0,finished,a0bb09e,num_valid_anchors,3235,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,10,2026-09-07T14:57:18Z
Qbert_ncy2ckvb_1_O,ncy2ckvb,finished,a0bb09e,num_valid_anchors,2147.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,1,2026-09-07T14:57:30Z
UpNDown_ncmupyjk_6020_O,ncmupyjk,finished,a0bb09e,num_valid_anchors,3049.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6020,2026-09-07T17:18:49Z
Krull_jpcwqn68_10_O,jpcwqn68,finished,a0bb09e,num_valid_anchors,7436,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,10,2026-09-07T17:44:03Z
UpNDown_xkn56sdn_6010_O,xkn56sdn,finished,a0bb09e,num_valid_anchors,5784,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-07T17:47:44Z
UpNDown_wyx24xjy_6000_O,wyx24xjy,finished,a0bb09e,num_valid_anchors,5303,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-07T17:56:26Z
Alien_8bdmrj5n_6010_O,8bdmrj5n,finished,a0bb09e,num_valid_anchors,1012,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-07T17:57:19Z
UpNDown_10h0dasg_1_O,10h0dasg,finished,a0bb09e,num_valid_anchors,8285.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,1,2026-09-07T17:57:44Z
Krull_uu0xj5rw_2010_O,uu0xj5rw,finished,cf14f32,num_valid_anchors,5770,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2010,2026-09-07T18:14:07Z
Krull_p3n0ctby_2000_O,p3n0ctby,finished,cf14f32,num_valid_anchors,4314,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2000,2026-09-07T18:20:14Z
Krull_hhnw19y5_3710_O,hhnw19y5,finished,a0bb09e,num_valid_anchors,5637,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,3710,2026-09-07T20:36:00Z
Krull_ahr2u2hg_710_O,ahr2u2hg,finished,a0bb09e,num_valid_anchors,6586,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,710,2026-09-07T21:10:34Z
Alien_sbaidbrj_6000_O,sbaidbrj,finished,a0bb09e,num_valid_anchors,1234.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-07T22:35:11Z
Amidar_r5q59l20_6000_O,r5q59l20,finished,a0bb09e,num_valid_anchors,173.05,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-07T23:06:36Z
Amidar_cpurdalh_6020_O,cpurdalh,finished,a0bb09e,num_valid_anchors,251.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6020,2026-09-07T23:11:55Z
Amidar_mh50pvad_6010_O,mh50pvad,finished,a0bb09e,num_valid_anchors,179.2,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-07T23:15:26Z
UpNDown_pgq5byva_3710_O,pgq5byva,finished,a0bb09e,num_valid_anchors,6405.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,3710,2026-09-07T23:26:08Z
KungFuMaster_vcagthyq_10_X,vcagthyq,finished,a0bb09e,num_valid_anchors,26460,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,10,2026-09-08T00:12:54Z
Qbert_u24udlzt_2000_O,u24udlzt,finished,cf14f32,num_valid_anchors,2375,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2000,2026-09-08T01:31:56Z
Alien_i5byjfm0_2000_O,i5byjfm0,finished,cf14f32,num_valid_anchors,617.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2000,2026-09-08T01:38:40Z
Boxing_yd9o7wm7_3710_X,yd9o7wm7,finished,a0bb09e,num_valid_anchors,73.8,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,3710,2026-09-08T02:33:28Z
Breakout_xx5eupnm_710_X,xx5eupnm,finished,a0bb09e,num_valid_anchors,9.6,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,710,2026-09-08T02:56:44Z
Assault_5z8y7yf8_6000_O,5z8y7yf8,finished,a0bb09e,num_valid_anchors,1020.4,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-08T03:45:50Z
Assault_x74eqqom_6010_O,x74eqqom,finished,a0bb09e,num_valid_anchors,791.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-08T04:16:48Z
Asterix_9e761ead_6010_O,9e761ead,finished,a0bb09e,num_valid_anchors,640,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-08T04:25:01Z
Asterix_u23lzqcr_6000_O,u23lzqcr,finished,a0bb09e,num_valid_anchors,1117.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-08T04:27:36Z
Breakout_99zpfdl7_2_X,99zpfdl7,finished,a0bb09e,num_valid_anchors,14.35,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,2,2026-09-08T05:14:55Z
ChopperCommand_aa8agtws_2_X,aa8agtws,finished,a0bb09e,num_valid_anchors,1530,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,2,2026-09-08T05:46:55Z
CrazyClimber_my03b615_710_X,my03b615,finished,a0bb09e,num_valid_anchors,49810,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,710,2026-09-08T08:04:25Z
CrazyClimber_8muy8hjz_2_X,8muy8hjz,finished,a0bb09e,num_valid_anchors,63125,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,2,2026-09-08T08:30:01Z
Assault_b0rphe0o_2000_O,b0rphe0o,finished,cf14f32,num_valid_anchors,688.65,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2000,2026-09-08T08:45:39Z
Amidar_nfwlttgg_2000_O,nfwlttgg,finished,cf14f32,num_valid_anchors,173,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,2000,2026-09-08T08:54:54Z
BankHeist_2h0rirrb_6020_O,2h0rirrb,finished,a0bb09e,num_valid_anchors,565,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6020,2026-09-08T09:05:11Z
BankHeist_kpevxlgj_6010_O,kpevxlgj,finished,a0bb09e,num_valid_anchors,174,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6010,2026-09-08T09:30:26Z
BankHeist_myy02w4i_6000_O,myy02w4i,finished,a0bb09e,num_valid_anchors,331,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-08T09:37:01Z
Boxing_w6hibnzx_6000_O,w6hibnzx,finished,a0bb09e,num_valid_anchors,71.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,8,0.3,6000,2026-09-08T09:44:23Z
DemonAttack_su7schqf_3710_X,su7schqf,finished,a0bb09e,num_valid_anchors,200.75,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,3710,2026-09-08T10:49:18Z
DemonAttack_tanmq190_710_X,tanmq190,finished,a0bb09e,num_valid_anchors,139.75,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,710,2026-09-08T11:15:32Z
Gopher_ap3cp0gb_710_X,ap3cp0gb,finished,a0bb09e,num_valid_anchors,3914,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,710,2026-09-08T13:31:43Z
Gopher_zlgy3908_2_X,zlgy3908,finished,a0bb09e,num_valid_anchors,3752,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,8,0.3,2,2026-09-08T14:01:06Z
BattleZone_pqadey01_6020_O,pqadey01,finished,024cd05,num_valid_anchors,6150,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6020,2026-09-08T15:05:07Z
BattleZone_uv9q1pne_6010_O,uv9q1pne,finished,024cd05,num_valid_anchors,10550,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6010,2026-09-08T15:05:09Z
BattleZone_ufx68cm8_6000_O,ufx68cm8,finished,024cd05,num_valid_anchors,10700,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-08T15:05:10Z
Frostbite_grvnrjje_6010_O,grvnrjje,finished,024cd05,num_valid_anchors,257.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6010,2026-09-08T15:05:12Z
BattleZone_fkl7ofo3_2010_O,fkl7ofo3,finished,024cd05,num_valid_anchors,11950,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,2010,2026-09-08T16:08:50Z
BattleZone_3qcognge_2000_O,3qcognge,finished,024cd05,num_valid_anchors,9250,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,2000,2026-09-08T16:16:03Z
Frostbite_xztllxed_3710_O,xztllxed,finished,024cd05,num_valid_anchors,2629,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,3710,2026-09-08T16:20:53Z
Frostbite_76wdl0rf_710_O,76wdl0rf,finished,024cd05,num_valid_anchors,2399.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,710,2026-09-08T16:50:36Z
Frostbite_btyu5vdm_10_O,btyu5vdm,finished,024cd05,num_valid_anchors,1576,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,10,2026-09-08T19:16:46Z
Qbert_ogyl0txp_3710_O,ogyl0txp,finished,024cd05,num_valid_anchors,2607.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,3710,2026-09-08T19:48:03Z
Frostbite_zqsvw9au_6000_O,zqsvw9au,finished,024cd05,num_valid_anchors,2378.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-08T20:13:47Z
Qbert_t79rs0h5_6000_O,t79rs0h5,finished,024cd05,num_valid_anchors,3980,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-08T20:17:45Z
UpNDown_md6am2zc_6020_O,md6am2zc,finished,024cd05,num_valid_anchors,2656,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6020,2026-09-08T20:19:01Z
UpNDown_rg6j666n_6010_O,rg6j666n,finished,024cd05,num_valid_anchors,5694.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6010,2026-09-08T20:19:43Z
Qbert_70ozowce_10_O,70ozowce,finished,024cd05,num_valid_anchors,2776.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,10,2026-09-08T22:10:49Z
Qbert_5nk7xlos_1_O,5nk7xlos,finished,024cd05,num_valid_anchors,1712.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,1,2026-09-08T22:40:11Z
Krull_7a96ljcx_2010_O,7a96ljcx,finished,024cd05,num_valid_anchors,6495.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,2010,2026-09-08T23:33:35Z
Krull_8tjb8z2a_2000_O,8tjb8z2a,finished,024cd05,num_valid_anchors,4257.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,2000,2026-09-08T23:38:18Z
Krull_r1trg89u_10_O,r1trg89u,finished,024cd05,num_valid_anchors,6856,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,10,2026-09-09T01:00:11Z
UpNDown_vvj4x06z_6000_O,vvj4x06z,finished,024cd05,num_valid_anchors,5966.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-09T01:23:49Z
Alien_s356pymr_6010_O,s356pymr,finished,024cd05,num_valid_anchors,1109,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6010,2026-09-09T01:28:04Z
UpNDown_bi06mry4_1_O,bi06mry4,finished,024cd05,num_valid_anchors,11443,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,1,2026-09-09T01:29:42Z
Alien_t8fjbqcy_6000_O,t8fjbqcy,finished,024cd05,num_valid_anchors,1212,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-09T01:42:24Z
Amidar_10o1sefh_6000_O,10o1sefh,finished,024cd05,num_valid_anchors,134.55,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-09T01:43:44Z
Krull_eae7999i_3710_O,eae7999i,finished,024cd05,num_valid_anchors,6323,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,3710,2026-09-09T03:53:27Z
Krull_jk5aqccx_710_O,jk5aqccx,finished,024cd05,num_valid_anchors,6070.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,710,2026-09-09T04:33:40Z
Amidar_iknjvogz_6020_O,iknjvogz,finished,024cd05,num_valid_anchors,220,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6020,2026-09-09T06:40:14Z
UpNDown_jfm5fg45_3710_O,jfm5fg45,finished,024cd05,num_valid_anchors,6498,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,3710,2026-09-09T06:46:06Z
Amidar_qnyrcvf5_6010_O,qnyrcvf5,finished,024cd05,num_valid_anchors,185.1,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6010,2026-09-09T06:50:00Z
Assault_fsr2yxo4_6000_O,fsr2yxo4,finished,024cd05,num_valid_anchors,940.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6000,2026-09-09T06:56:22Z
Assault_8iwa63d0_6010_O,8iwa63d0,finished,024cd05,num_valid_anchors,772.55,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,6010,2026-09-09T06:57:27Z
Qbert_57errl31_2000_O,57errl31,finished,024cd05,num_valid_anchors,2857.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,2000,2026-09-09T06:58:57Z
Alien_mzhr12q6_2000_O,mzhr12q6,finished,024cd05,num_valid_anchors,668.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,2000,2026-09-09T07:03:41Z
Alien_fzue8cpx_1_O,fzue8cpx,finished,024cd05,num_valid_anchors,1116.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.2,1,2026-09-09T07:28:48Z
Frostbite_rfaijhre_3710_O,rfaijhre,finished,fbd79f3,num_valid_anchors,2233.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-09T09:45:58Z
Frostbite_f22cjejm_710_O,f22cjejm,finished,fbd79f3,num_valid_anchors,2601,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,710,2026-09-09T10:16:42Z
BattleZone_z9734by2_6020_O,z9734by2,finished,fbd79f3,num_valid_anchors,7700,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-09T11:48:56Z
BattleZone_r5kfniy0_6010_O,r5kfniy0,finished,fbd79f3,num_valid_anchors,6000,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-09T12:01:30Z
BattleZone_0tp716hl_6000_O,0tp716hl,finished,fbd79f3,num_valid_anchors,14600,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-09T12:18:46Z
Frostbite_5anu1kmg_6010_O,5anu1kmg,finished,fbd79f3,num_valid_anchors,258.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-09T12:19:20Z
Frostbite_hjx29ozv_10_O,hjx29ozv,finished,fbd79f3,num_valid_anchors,2206,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-09T12:34:08Z
Qbert_6ayr06bd_3710_O,6ayr06bd,finished,fbd79f3,num_valid_anchors,3016.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-09T13:07:26Z
BattleZone_aoorfszu_2010_O,aoorfszu,finished,fbd79f3,num_valid_anchors,13500,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2010,2026-09-09T14:21:54Z
BattleZone_yubzlc1w_2000_O,yubzlc1w,finished,fbd79f3,num_valid_anchors,8400,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-09T14:35:02Z
